"time_sec","total_count","normal_ratio","blank_screen_ratio","end_early_ratio","no_act_ratio","no_delivery_ratio","handoff_ratio","refresh_ratio"
"2018-10-19 23:15:00",23,19,1,0,3,0,0,0
"2018-10-19 23:30:00",33,32,1,0,0,0,0,0
"2018-10-19 23:45:00",20,19,1,0,0,0,0,0
"2018-10-20 00:00:00",37,35,1,0,1,0,0,0
"2018-10-20 00:15:00",35,35,0,0,0,0,0,0
"2018-10-20 00:30:00",25,23,0,1,0,1,0,0
"2018-10-20 00:45:00",23,22,1,0,0,0,0,0
"2018-10-20 01:00:00",32,27,0,0,5,0,0,0
"2018-10-20 01:15:00",39,33,3,0,2,1,0,0
"2018-10-20 01:30:00",28,23,4,0,1,0,0,0
"2018-10-20 01:45:00",35,29,4,1,0,1,0,0
"2018-10-20 02:00:00",47,41,0,0,6,0,0,0
"2018-10-20 02:15:00",32,32,0,0,0,0,0,0
"2018-10-20 02:30:00",35,32,2,0,1,0,0,0
"2018-10-20 02:45:00",30,30,0,0,0,0,0,0
"2018-10-20 03:00:00",18,15,3,0,0,0,0,0
"2018-10-20 03:15:00",14,13,0,0,1,0,0,0
"2018-10-20 03:30:00",25,24,0,0,1,0,0,0
"2018-10-20 03:45:00",24,23,1,0,0,0,0,0
"2018-10-20 04:00:00",18,16,0,0,2,0,0,0
"2018-10-20 04:15:00",13,13,0,0,0,0,0,0
"2018-10-20 04:30:00",14,11,0,0,3,0,0,0
"2018-10-20 04:45:00",16,13,3,0,0,0,0,0
"2018-10-20 05:00:00",16,15,1,0,0,0,0,0
"2018-10-20 05:15:00",12,11,1,0,0,0,0,0
"2018-10-20 05:30:00",15,9,0,0,0,6,0,0
"2018-10-20 05:45:00",29,28,1,0,0,0,0,0
"2018-10-20 06:00:00",31,28,3,0,0,0,0,0
"2018-10-20 06:15:00",15,14,1,0,0,0,0,0
"2018-10-20 06:30:00",13,13,0,0,0,0,0,0
"2018-10-20 06:45:00",17,16,1,0,0,0,0,0
"2018-10-20 07:00:00",7,7,0,0,0,0,0,0
"2018-10-20 07:15:00",10,10,0,0,0,0,0,0
"2018-10-20 07:30:00",12,12,0,0,0,0,0,0
"2018-10-20 07:45:00",17,17,0,0,0,0,0,0
"2018-10-20 08:00:00",12,12,0,0,0,0,0,0
"2018-10-20 08:15:00",11,11,0,0,0,0,0,0
"2018-10-20 08:30:00",8,8,0,0,0,0,0,0
"2018-10-20 08:45:00",9,9,0,0,0,0,0,0
"2018-10-20 09:00:00",4,4,0,0,0,0,0,0
"2018-10-20 09:15:00",16,15,1,0,0,0,0,0
"2018-10-20 09:30:00",7,7,0,0,0,0,0,0
"2018-10-20 09:45:00",16,16,0,0,0,0,0,0
"2018-10-20 10:00:00",11,11,0,0,0,0,0,0
"2018-10-20 10:15:00",26,23,3,0,0,0,0,0
"2018-10-20 10:30:00",12,12,0,0,0,0,0,0
"2018-10-20 10:45:00",10,9,1,0,0,0,0,0
"2018-10-20 11:00:00",8,8,0,0,0,0,0,0
"2018-10-20 11:15:00",9,9,0,0,0,0,0,0
"2018-10-20 11:30:00",18,18,0,0,0,0,0,0
"2018-10-20 11:45:00",17,16,1,0,0,0,0,0
"2018-10-20 12:00:00",9,9,0,0,0,0,0,0
"2018-10-20 12:15:00",14,14,0,0,0,0,0,0
"2018-10-20 12:30:00",9,9,0,0,0,0,0,0
"2018-10-20 12:45:00",9,9,0,0,0,0,0,0
"2018-10-20 13:00:00",10,10,0,0,0,0,0,0
"2018-10-20 13:15:00",14,14,0,0,0,0,0,0
"2018-10-20 13:30:00",10,8,0,0,0,2,0,0
"2018-10-20 13:45:00",7,7,0,0,0,0,0,0
"2018-10-20 14:00:00",12,12,0,0,0,0,0,0
"2018-10-20 14:15:00",17,17,0,0,0,0,0,0
"2018-10-20 14:30:00",18,15,2,0,1,0,0,0
"2018-10-20 14:45:00",16,16,0,0,0,0,0,0
"2018-10-20 15:00:00",7,7,0,0,0,0,0,0
"2018-10-20 15:15:00",26,25,1,0,0,0,0,0
"2018-10-20 15:30:00",14,14,0,0,0,0,0,0
"2018-10-20 15:45:00",15,14,1,0,0,0,0,0
"2018-10-20 16:00:00",19,19,0,0,0,0,0,0
"2018-10-20 16:15:00",28,25,3,0,0,0,0,0
"2018-10-20 16:30:00",29,27,2,0,0,0,0,0
"2018-10-20 16:45:00",23,20,3,0,0,0,0,0
"2018-10-20 17:00:00",16,16,0,0,0,0,0,0
"2018-10-20 17:15:00",20,19,1,0,0,0,0,0
"2018-10-20 17:30:00",29,27,0,0,2,0,0,0
"2018-10-20 17:45:00",26,25,1,0,0,0,0,0
"2018-10-20 18:00:00",31,29,2,0,0,0,0,0
"2018-10-20 18:15:00",24,24,0,0,0,0,0,0
"2018-10-20 18:30:00",16,15,1,0,0,0,0,0
"2018-10-20 18:45:00",22,22,0,0,0,0,0,0
"2018-10-20 19:00:00",22,20,2,0,0,0,0,0
"2018-10-20 19:15:00",46,41,3,0,2,0,0,0
"2018-10-20 19:30:00",42,39,2,0,1,0,0,0
"2018-10-20 19:45:00",25,25,0,0,0,0,0,0
"2018-10-20 20:00:00",33,32,0,0,1,0,0,0
"2018-10-20 20:15:00",30,28,1,0,1,0,0,0
"2018-10-20 20:30:00",44,39,2,1,2,0,0,0
"2018-10-20 20:45:00",25,24,1,0,0,0,0,0
"2018-10-20 21:00:00",33,31,2,0,0,0,0,0
"2018-10-20 21:15:00",36,35,1,0,0,0,0,0
"2018-10-20 21:30:00",30,28,1,0,1,0,0,0
"2018-10-20 21:45:00",30,29,1,0,0,0,0,0
"2018-10-20 22:00:00",28,27,1,0,0,0,0,0
"2018-10-20 22:15:00",18,18,0,0,0,0,0,0
"2018-10-20 22:30:00",31,31,0,0,0,0,0,0
"2018-10-20 22:45:00",22,19,3,0,0,0,0,0
"2018-10-20 23:00:00",16,16,0,0,0,0,0,0
"2018-10-20 23:15:00",16,14,2,0,0,0,0,0
"2018-10-20 23:30:00",14,13,1,0,0,0,0,0
"2018-10-20 23:45:00",17,15,1,1,0,0,0,0
"2018-10-21 00:00:00",28,28,0,0,0,0,0,0
"2018-10-21 00:15:00",27,23,3,0,1,0,0,0
"2018-10-21 00:30:00",33,25,6,0,2,0,0,0
"2018-10-21 00:45:00",22,20,0,0,1,1,0,0
"2018-10-21 01:00:00",17,14,3,0,0,0,0,0
"2018-10-21 01:15:00",29,22,1,0,0,6,0,0
"2018-10-21 01:30:00",41,30,7,0,4,0,0,0
"2018-10-21 01:45:00",25,24,1,0,0,0,0,0
"2018-10-21 02:00:00",19,15,3,0,1,0,0,0
"2018-10-21 02:15:00",27,24,3,0,0,0,0,0
"2018-10-21 02:30:00",29,24,4,0,0,1,0,0
"2018-10-21 02:45:00",28,25,1,0,2,0,0,0
"2018-10-21 03:00:00",20,20,0,0,0,0,0,0
"2018-10-21 03:15:00",15,12,0,1,1,1,0,0
"2018-10-21 03:30:00",18,18,0,0,0,0,0,0
"2018-10-21 03:45:00",21,18,3,0,0,0,0,0
"2018-10-21 04:00:00",12,11,1,0,0,0,0,0
"2018-10-21 04:15:00",14,14,0,0,0,0,0,0
"2018-10-21 04:30:00",14,11,0,0,0,3,0,0
"2018-10-21 04:45:00",22,19,1,0,0,2,0,0
"2018-10-21 05:00:00",17,15,1,1,0,0,0,0
"2018-10-21 05:15:00",12,12,0,0,0,0,0,0
"2018-10-21 05:30:00",19,19,0,0,0,0,0,0
"2018-10-21 05:45:00",9,9,0,0,0,0,0,0
"2018-10-21 06:00:00",16,16,0,0,0,0,0,0
"2018-10-21 06:15:00",23,22,1,0,0,0,0,0
"2018-10-21 06:30:00",19,16,2,0,1,0,0,0
"2018-10-21 06:45:00",17,17,0,0,0,0,0,0
"2018-10-21 07:00:00",23,20,1,0,2,0,0,0
"2018-10-21 07:15:00",16,16,0,0,0,0,0,0
"2018-10-21 07:30:00",7,7,0,0,0,0,0,0
"2018-10-21 07:45:00",11,11,0,0,0,0,0,0
"2018-10-21 08:00:00",32,28,3,0,1,0,0,0
"2018-10-21 08:15:00",16,15,0,0,1,0,0,0
"2018-10-21 08:30:00",9,9,0,0,0,0,0,0
"2018-10-21 08:45:00",10,10,0,0,0,0,0,0
"2018-10-21 09:00:00",11,8,0,0,3,0,0,0
"2018-10-21 09:15:00",6,6,0,0,0,0,0,0
"2018-10-21 09:30:00",10,10,0,0,0,0,0,0
"2018-10-21 09:45:00",20,19,1,0,0,0,0,0
"2018-10-21 10:00:00",20,17,3,0,0,0,0,0
"2018-10-21 10:15:00",8,8,0,0,0,0,0,0
"2018-10-21 10:30:00",14,14,0,0,0,0,0,0
"2018-10-21 10:45:00",14,14,0,0,0,0,0,0
"2018-10-21 11:00:00",8,7,1,0,0,0,0,0
"2018-10-21 11:15:00",8,8,0,0,0,0,0,0
"2018-10-21 11:30:00",7,7,0,0,0,0,0,0
"2018-10-21 11:45:00",7,6,1,0,0,0,0,0
"2018-10-21 12:00:00",9,9,0,0,0,0,0,0
"2018-10-21 12:15:00",6,6,0,0,0,0,0,0
"2018-10-21 12:30:00",8,8,0,0,0,0,0,0
"2018-10-21 12:45:00",4,4,0,0,0,0,0,0
"2018-10-21 13:00:00",4,4,0,0,0,0,0,0
"2018-10-21 13:15:00",9,8,1,0,0,0,0,0
"2018-10-21 13:30:00",5,5,0,0,0,0,0,0
"2018-10-21 13:45:00",12,12,0,0,0,0,0,0
"2018-10-21 14:00:00",6,6,0,0,0,0,0,0
"2018-10-21 14:15:00",14,13,1,0,0,0,0,0
"2018-10-21 14:30:00",14,14,0,0,0,0,0,0
"2018-10-21 14:45:00",24,23,1,0,0,0,0,0
"2018-10-21 15:00:00",11,11,0,0,0,0,0,0
"2018-10-21 15:15:00",32,28,4,0,0,0,0,0
"2018-10-21 15:30:00",7,7,0,0,0,0,0,0
"2018-10-21 15:45:00",14,14,0,0,0,0,0,0
"2018-10-21 16:00:00",14,14,0,0,0,0,0,0
"2018-10-21 16:15:00",10,10,0,0,0,0,0,0
"2018-10-21 16:30:00",25,24,0,0,0,1,0,0
"2018-10-21 16:45:00",16,16,0,0,0,0,0,0
"2018-10-21 17:00:00",30,29,1,0,0,0,0,0
"2018-10-21 17:15:00",26,24,0,0,2,0,0,0
"2018-10-21 17:30:00",27,25,2,0,0,0,0,0
"2018-10-21 17:45:00",30,24,3,1,2,0,0,0
"2018-10-21 18:00:00",15,14,1,0,0,0,0,0
"2018-10-21 18:15:00",33,32,1,0,0,0,0,0
"2018-10-21 18:30:00",33,27,5,0,1,0,0,0
"2018-10-21 18:45:00",31,31,0,0,0,0,0,0
"2018-10-21 19:00:00",24,24,0,0,0,0,0,0
"2018-10-21 19:15:00",34,30,0,0,1,3,0,0
"2018-10-21 19:30:00",46,40,4,0,2,0,0,0
"2018-10-21 19:45:00",39,36,2,0,1,0,0,0
"2018-10-21 20:00:00",17,17,0,0,0,0,0,0
"2018-10-21 20:15:00",25,25,0,0,0,0,0,0
"2018-10-21 20:30:00",27,22,3,1,1,0,0,0
"2018-10-21 20:45:00",26,24,0,2,0,0,0,0
"2018-10-21 21:00:00",18,17,1,0,0,0,0,0
"2018-10-21 21:15:00",21,20,1,0,0,0,0,0
"2018-10-21 21:30:00",23,23,0,0,0,0,0,0
"2018-10-21 21:45:00",19,18,1,0,0,0,0,0
"2018-10-21 22:00:00",27,24,2,1,0,0,0,0
"2018-10-21 22:15:00",32,30,2,0,0,0,0,0
"2018-10-21 22:30:00",40,38,1,1,0,0,0,0
"2018-10-21 22:45:00",30,24,6,0,0,0,0,0
"2018-10-21 23:00:00",16,15,0,1,0,0,0,0
"2018-10-21 23:15:00",16,15,0,0,1,0,0,0
"2018-10-21 23:30:00",20,11,0,0,9,0,0,0
"2018-10-21 23:45:00",17,7,0,0,10,0,0,0
"2018-10-22 00:00:00",19,16,3,0,0,0,0,0
"2018-10-22 00:15:00",28,28,0,0,0,0,0,0
"2018-10-22 00:30:00",28,26,2,0,0,0,0,0
"2018-10-22 00:45:00",26,24,1,1,0,0,0,0
"2018-10-22 01:00:00",31,30,0,1,0,0,0,0
"2018-10-22 01:15:00",40,38,1,0,1,0,0,0
"2018-10-22 01:30:00",29,24,3,0,2,0,0,0
"2018-10-22 01:45:00",25,19,2,0,4,0,0,0
"2018-10-22 02:00:00",32,28,2,0,2,0,0,0
"2018-10-22 02:15:00",52,47,2,0,3,0,0,0
"2018-10-22 02:30:00",44,34,4,1,5,0,0,0
"2018-10-22 02:45:00",30,26,3,0,1,0,0,0
"2018-10-22 03:00:00",32,31,0,1,0,0,0,0
"2018-10-22 03:15:00",36,30,2,0,3,1,0,0
"2018-10-22 03:30:00",30,21,0,0,2,7,0,0
"2018-10-22 03:45:00",21,17,3,0,0,1,0,0
"2018-10-22 04:00:00",22,17,2,0,0,3,0,0
"2018-10-22 04:15:00",17,17,0,0,0,0,0,0
"2018-10-22 04:30:00",15,15,0,0,0,0,0,0
"2018-10-22 04:45:00",9,9,0,0,0,0,0,0
"2018-10-22 05:00:00",19,19,0,0,0,0,0,0
"2018-10-22 05:15:00",31,28,2,1,0,0,0,0
"2018-10-22 05:30:00",14,13,0,1,0,0,0,0
"2018-10-22 05:45:00",32,29,2,0,1,0,0,0
"2018-10-22 06:00:00",24,24,0,0,0,0,0,0
"2018-10-22 06:15:00",25,23,2,0,0,0,0,0
"2018-10-22 06:30:00",29,27,2,0,0,0,0,0
"2018-10-22 06:45:00",19,18,0,1,0,0,0,0
"2018-10-22 07:00:00",10,10,0,0,0,0,0,0
"2018-10-22 07:15:00",47,21,22,0,4,0,0,0
"2018-10-22 07:30:00",11,11,0,0,0,0,0,0
"2018-10-22 07:45:00",27,11,10,1,5,0,0,0
"2018-10-22 08:00:00",7,7,0,0,0,0,0,0
"2018-10-22 08:15:00",6,6,0,0,0,0,0,0
"2018-10-22 08:30:00",16,5,1,0,0,10,0,0
"2018-10-22 08:45:00",12,8,4,0,0,0,0,0
"2018-10-22 09:00:00",9,9,0,0,0,0,0,0
"2018-10-22 09:15:00",7,6,0,0,1,0,0,0
"2018-10-22 09:30:00",13,13,0,0,0,0,0,0
"2018-10-22 09:45:00",19,18,1,0,0,0,0,0
"2018-10-22 10:00:00",10,9,1,0,0,0,0,0
"2018-10-22 10:15:00",15,15,0,0,0,0,0,0
"2018-10-22 10:30:00",17,15,2,0,0,0,0,0
"2018-10-22 10:45:00",17,12,5,0,0,0,0,0
"2018-10-22 11:00:00",55,14,38,0,3,0,0,0
"2018-10-22 11:15:00",34,15,13,0,6,0,0,0
"2018-10-22 11:30:00",22,15,5,0,2,0,0,0
"2018-10-22 11:45:00",56,13,36,0,7,0,0,0
"2018-10-22 12:00:00",45,9,31,0,5,0,0,0
"2018-10-22 12:15:00",14,6,6,0,2,0,0,0
"2018-10-22 12:30:00",15,5,8,2,0,0,0,0
"2018-10-22 12:45:00",11,9,2,0,0,0,0,0
"2018-10-22 13:00:00",13,13,0,0,0,0,0,0
"2018-10-22 13:15:00",54,8,38,0,8,0,0,0
"2018-10-22 13:30:00",9,6,1,0,2,0,0,0
"2018-10-22 13:45:00",17,9,7,0,1,0,0,0
"2018-10-22 14:00:00",15,15,0,0,0,0,0,0
"2018-10-22 14:15:00",29,11,12,0,6,0,0,0
"2018-10-22 14:30:00",46,15,22,0,9,0,0,0
"2018-10-22 14:45:00",24,8,15,0,1,0,0,0
"2018-10-22 15:00:00",30,18,10,0,2,0,0,0
"2018-10-22 15:15:00",33,19,13,1,0,0,0,0
"2018-10-22 15:30:00",25,21,3,0,1,0,0,0
"2018-10-22 15:45:00",18,13,4,0,1,0,0,0
"2018-10-22 16:00:00",20,18,2,0,0,0,0,0
"2018-10-22 16:15:00",23,22,1,0,0,0,0,0
"2018-10-22 16:30:00",43,18,21,0,4,0,0,0
"2018-10-22 16:45:00",29,13,15,0,1,0,0,0
"2018-10-22 17:00:00",32,26,5,0,1,0,0,0
"2018-10-22 17:15:00",26,21,2,0,2,1,0,0
"2018-10-22 17:30:00",29,20,7,0,2,0,0,0
"2018-10-22 17:45:00",22,18,4,0,0,0,0,0
"2018-10-22 18:00:00",17,17,0,0,0,0,0,0
"2018-10-22 18:15:00",33,17,14,0,2,0,0,0
"2018-10-22 18:30:00",28,24,4,0,0,0,0,0
"2018-10-22 18:45:00",34,25,8,0,1,0,0,0
"2018-10-22 19:00:00",34,28,5,0,1,0,0,0
"2018-10-22 19:15:00",30,26,3,0,1,0,0,0
"2018-10-22 19:30:00",22,5,0,0,1,16,0,0
"2018-10-22 19:45:00",30,2,1,0,0,27,0,0
"2018-10-22 20:00:00",24,2,2,0,3,17,0,0
"2018-10-22 20:15:00",30,24,3,0,3,0,0,0
"2018-10-22 20:30:00",23,20,2,0,1,0,0,0
"2018-10-22 20:45:00",21,21,0,0,0,0,0,0
"2018-10-22 21:00:00",30,25,2,0,3,0,0,0
"2018-10-22 21:15:00",28,22,6,0,0,0,0,0
"2018-10-22 21:30:00",43,34,7,0,2,0,0,0
"2018-10-22 21:45:00",34,24,9,0,1,0,0,0
"2018-10-22 22:00:00",45,29,13,1,2,0,0,0
"2018-10-22 22:15:00",38,21,15,0,2,0,0,0
"2018-10-22 22:30:00",21,18,3,0,0,0,0,0
"2018-10-22 22:45:00",35,27,7,0,0,1,0,0
"2018-10-22 23:00:00",36,21,10,0,5,0,0,0
"2018-10-22 23:15:00",20,17,1,2,0,0,0,0
"2018-10-22 23:30:00",20,20,0,0,0,0,0,0
"2018-10-22 23:45:00",30,28,2,0,0,0,0,0
"2018-10-23 00:00:00",26,23,2,0,1,0,0,0
"2018-10-23 00:15:00",23,22,1,0,0,0,0,0
"2018-10-23 00:30:00",25,24,1,0,0,0,0,0
"2018-10-23 00:45:00",23,22,0,1,0,0,0,0
"2018-10-23 01:00:00",24,22,1,0,1,0,0,0
"2018-10-23 01:15:00",23,21,2,0,0,0,0,0
"2018-10-23 01:30:00",17,15,1,0,1,0,0,0
"2018-10-23 01:45:00",20,19,1,0,0,0,0,0
"2018-10-23 02:00:00",10,8,0,2,0,0,0,0
"2018-10-23 02:15:00",17,15,2,0,0,0,0,0
"2018-10-23 02:30:00",8,8,0,0,0,0,0,0
"2018-10-23 02:45:00",6,6,0,0,0,0,0,0
"2018-10-23 03:00:00",7,6,1,0,0,0,0,0
"2018-10-23 03:15:00",9,9,0,0,0,0,0,0
"2018-10-23 03:30:00",6,6,0,0,0,0,0,0
"2018-10-23 03:45:00",12,12,0,0,0,0,0,0
"2018-10-23 04:00:00",11,9,2,0,0,0,0,0
"2018-10-23 04:15:00",6,6,0,0,0,0,0,0
"2018-10-23 04:30:00",15,14,1,0,0,0,0,0
"2018-10-23 04:45:00",12,12,0,0,0,0,0,0
"2018-10-23 05:00:00",11,11,0,0,0,0,0,0
"2018-10-23 05:15:00",8,8,0,0,0,0,0,0
"2018-10-23 05:30:00",9,8,0,0,1,0,0,0
"2018-10-23 05:45:00",18,16,2,0,0,0,0,0
"2018-10-23 06:00:00",24,21,2,0,1,0,0,0
"2018-10-23 06:15:00",18,15,3,0,0,0,0,0
"2018-10-23 06:30:00",12,12,0,0,0,0,0,0
"2018-10-23 06:45:00",11,11,0,0,0,0,0,0
"2018-10-23 07:00:00",7,2,0,0,0,5,0,0
"2018-10-23 07:15:00",12,1,0,0,0,11,0,0
"2018-10-23 07:30:00",11,10,1,0,0,0,0,0
"2018-10-23 07:45:00",9,9,0,0,0,0,0,0
"2018-10-23 08:00:00",5,5,0,0,0,0,0,0
"2018-10-23 08:15:00",8,7,1,0,0,0,0,0
"2018-10-23 08:30:00",1,1,0,0,0,0,0,0
"2018-10-23 08:45:00",7,7,0,0,0,0,0,0
"2018-10-23 09:00:00",3,3,0,0,0,0,0,0
"2018-10-23 09:15:00",3,3,0,0,0,0,0,0
"2018-10-23 09:30:00",4,4,0,0,0,0,0,0
"2018-10-23 09:45:00",8,8,0,0,0,0,0,0
"2018-10-23 10:00:00",10,10,0,0,0,0,0,0
"2018-10-23 10:15:00",5,5,0,0,0,0,0,0
"2018-10-23 10:30:00",6,6,0,0,0,0,0,0
"2018-10-23 10:45:00",5,4,1,0,0,0,0,0
"2018-10-23 11:00:00",7,7,0,0,0,0,0,0
"2018-10-23 11:15:00",6,6,0,0,0,0,0,0
"2018-10-23 11:30:00",3,3,0,0,0,0,0,0
"2018-10-23 11:45:00",6,6,0,0,0,0,0,0
"2018-10-23 12:00:00",4,3,1,0,0,0,0,0
"2018-10-23 12:15:00",7,7,0,0,0,0,0,0
"2018-10-23 12:30:00",8,6,2,0,0,0,0,0
"2018-10-23 12:45:00",5,5,0,0,0,0,0,0
"2018-10-23 13:00:00",11,10,1,0,0,0,0,0
"2018-10-23 13:15:00",6,5,0,0,0,1,0,0
"2018-10-23 13:30:00",1,1,0,0,0,0,0,0
"2018-10-23 13:45:00",11,11,0,0,0,0,0,0
"2018-10-23 14:00:00",10,10,0,0,0,0,0,0
"2018-10-23 14:15:00",9,9,0,0,0,0,0,0
"2018-10-23 14:30:00",16,16,0,0,0,0,0,0
"2018-10-23 14:45:00",14,14,0,0,0,0,0,0
"2018-10-23 15:00:00",12,12,0,0,0,0,0,0
"2018-10-23 15:15:00",17,16,1,0,0,0,0,0
"2018-10-23 15:30:00",13,13,0,0,0,0,0,0
"2018-10-23 15:45:00",31,20,10,1,0,0,0,0
"2018-10-23 16:00:00",42,25,16,0,1,0,0,0
"2018-10-23 16:15:00",35,15,18,0,2,0,0,0
"2018-10-23 16:30:00",34,19,14,1,0,0,0,0
"2018-10-23 16:45:00",26,24,2,0,0,0,0,0
"2018-10-23 17:00:00",14,13,1,0,0,0,0,0
"2018-10-23 17:15:00",18,18,0,0,0,0,0,0
"2018-10-23 17:30:00",15,14,1,0,0,0,0,0
"2018-10-23 17:45:00",16,16,0,0,0,0,0,0
"2018-10-23 18:00:00",25,23,1,1,0,0,0,0
"2018-10-23 18:15:00",24,22,2,0,0,0,0,0
"2018-10-23 18:30:00",17,17,0,0,0,0,0,0
"2018-10-23 18:45:00",14,14,0,0,0,0,0,0
"2018-10-23 19:00:00",16,15,0,0,1,0,0,0
"2018-10-23 19:15:00",13,13,0,0,0,0,0,0
"2018-10-23 19:30:00",18,17,1,0,0,0,0,0
"2018-10-23 19:45:00",28,28,0,0,0,0,0,0
"2018-10-23 20:00:00",26,26,0,0,0,0,0,0
"2018-10-23 20:15:00",30,29,1,0,0,0,0,0
"2018-10-23 20:30:00",15,15,0,0,0,0,0,0
"2018-10-23 20:45:00",22,22,0,0,0,0,0,0
"2018-10-23 21:00:00",12,9,0,0,3,0,0,0
"2018-10-23 21:15:00",23,22,1,0,0,0,0,0
"2018-10-23 21:30:00",25,23,0,0,2,0,0,0
"2018-10-23 21:45:00",23,22,0,0,1,0,0,0
"2018-10-23 22:00:00",30,24,5,0,1,0,0,0
"2018-10-23 22:15:00",24,24,0,0,0,0,0,0
"2018-10-23 22:30:00",14,12,2,0,0,0,0,0
"2018-10-23 22:45:00",23,22,1,0,0,0,0,0
"2018-10-23 23:00:00",25,18,7,0,0,0,0,0
"2018-10-23 23:15:00",43,25,15,0,3,0,0,0
"2018-10-23 23:30:00",17,17,0,0,0,0,0,0
"2018-10-23 23:45:00",28,25,2,0,1,0,0,0
"2018-10-24 00:00:00",22,20,2,0,0,0,0,0
"2018-10-24 00:15:00",27,24,3,0,0,0,0,0
"2018-10-24 00:30:00",45,35,7,0,3,0,0,0
"2018-10-24 00:45:00",42,33,7,0,2,0,0,0
"2018-10-24 01:00:00",37,35,2,0,0,0,0,0
"2018-10-24 01:15:00",32,26,4,0,2,0,0,0
"2018-10-24 01:30:00",25,25,0,0,0,0,0,0
"2018-10-24 01:45:00",29,22,7,0,0,0,0,0
"2018-10-24 02:00:00",22,15,1,0,6,0,0,0
"2018-10-24 02:15:00",38,30,8,0,0,0,0,0
"2018-10-24 02:30:00",38,33,4,0,1,0,0,0
"2018-10-24 02:45:00",33,31,1,0,1,0,0,0
"2018-10-24 03:00:00",31,28,3,0,0,0,0,0
"2018-10-24 03:15:00",21,20,1,0,0,0,0,0
"2018-10-24 03:30:00",24,21,3,0,0,0,0,0
"2018-10-24 03:45:00",34,27,7,0,0,0,0,0
"2018-10-24 04:00:00",26,23,3,0,0,0,0,0
"2018-10-24 04:15:00",25,23,1,0,1,0,0,0
"2018-10-24 04:30:00",25,20,4,1,0,0,0,0
"2018-10-24 04:45:00",34,28,5,0,1,0,0,0
"2018-10-24 05:00:00",19,16,3,0,0,0,0,0
"2018-10-24 05:15:00",32,22,10,0,0,0,0,0
"2018-10-24 05:30:00",16,13,3,0,0,0,0,0
"2018-10-24 05:45:00",14,14,0,0,0,0,0,0
"2018-10-24 06:00:00",23,21,2,0,0,0,0,0
"2018-10-24 06:15:00",16,12,4,0,0,0,0,0
"2018-10-24 06:30:00",8,8,0,0,0,0,0,0
"2018-10-24 06:45:00",26,23,2,1,0,0,0,0
"2018-10-24 07:00:00",31,25,0,0,6,0,0,0
"2018-10-24 07:15:00",26,19,1,0,6,0,0,0
"2018-10-24 07:30:00",23,22,1,0,0,0,0,0
"2018-10-24 07:45:00",17,16,1,0,0,0,0,0
"2018-10-24 08:00:00",18,17,1,0,0,0,0,0
"2018-10-24 08:15:00",8,8,0,0,0,0,0,0
"2018-10-24 08:30:00",16,16,0,0,0,0,0,0
"2018-10-24 08:45:00",10,9,0,1,0,0,0,0
"2018-10-24 09:00:00",16,15,1,0,0,0,0,0
"2018-10-24 09:15:00",19,19,0,0,0,0,0,0
"2018-10-24 09:30:00",14,13,1,0,0,0,0,0
"2018-10-24 09:45:00",9,8,1,0,0,0,0,0
"2018-10-24 10:00:00",17,13,3,0,1,0,0,0
"2018-10-24 10:15:00",20,20,0,0,0,0,0,0
"2018-10-24 10:30:00",12,12,0,0,0,0,0,0
"2018-10-24 10:45:00",12,12,0,0,0,0,0,0
"2018-10-24 11:00:00",13,9,4,0,0,0,0,0
"2018-10-24 11:15:00",22,17,3,1,1,0,0,0
"2018-10-24 11:30:00",18,13,5,0,0,0,0,0
"2018-10-24 11:45:00",24,13,11,0,0,0,0,0
"2018-10-24 12:00:00",8,6,1,0,1,0,0,0
"2018-10-24 12:15:00",11,3,3,0,5,0,0,0
"2018-10-24 12:30:00",18,11,2,2,3,0,0,0
"2018-10-24 12:45:00",17,15,2,0,0,0,0,0
"2018-10-24 13:00:00",15,11,3,1,0,0,0,0
"2018-10-24 13:15:00",13,12,0,0,1,0,0,0
"2018-10-24 13:30:00",20,12,6,0,1,1,0,0
"2018-10-24 13:45:00",29,14,15,0,0,0,0,0
"2018-10-24 14:00:00",11,9,2,0,0,0,0,0
"2018-10-24 14:15:00",24,22,0,2,0,0,0,0
"2018-10-24 14:30:00",17,16,1,0,0,0,0,0
"2018-10-24 14:45:00",31,28,2,0,1,0,0,0
"2018-10-24 15:00:00",33,29,4,0,0,0,0,0
"2018-10-24 15:15:00",23,22,1,0,0,0,0,0
"2018-10-24 15:30:00",45,26,14,5,0,0,0,0
"2018-10-24 15:45:00",41,32,7,1,1,0,0,0
"2018-10-24 16:00:00",26,25,1,0,0,0,0,0
"2018-10-24 16:15:00",21,20,1,0,0,0,0,0
"2018-10-24 16:30:00",63,31,26,6,0,0,0,0
"2018-10-24 16:45:00",55,38,10,6,1,0,0,0
"2018-10-24 17:00:00",48,30,14,3,1,0,0,0
"2018-10-24 17:15:00",39,29,7,3,0,0,0,0
"2018-10-24 17:30:00",39,27,7,3,2,0,0,0
"2018-10-24 17:45:00",41,32,4,3,2,0,0,0
"2018-10-24 18:00:00",52,27,12,9,4,0,0,0
"2018-10-24 18:15:00",44,24,10,7,3,0,0,0
"2018-10-24 18:30:00",60,33,11,13,3,0,0,0
"2018-10-24 18:45:00",41,31,2,6,2,0,0,0
"2018-10-24 19:00:00",49,44,2,3,0,0,0,0
